simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
250;1694334;250000;250000;0;1567.878668;366.3732837204127;23.367451270177796;147.550601003108;0.0;5296;1004
500;3111375;500000;500000;0;2994.27937;444.0091429448727;14.828581040014067;160.70065485516852;0.0;7076;1004
750;4598407;750000;750000;0;4485.1538826666665;474.91302115997536;10.588555790590041;163.09996048631623;0.0;11275;1005
1000;6134160;1000000;1000000;0;6018.825774;506.22742934131384;8.41073405925961;163.02150579704474;0.0;14141;1005
