simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
20;238200;20000;20000;0;137.7084;14.583463351007085;10.590104417019647;83.9630562552477;0.0;336;104
40;267348;40000;40000;0;166.66615;27.81992888000569;16.692009073231542;149.6177267082604;0.0;495;104
60;341816;60000;60000;0;240.9692;37.59075997875807;15.59981938719059;175.5330353172467;0.0;639;104
80;434228;80000;80000;0;332.3976125;57.696890110637334;17.35779317928685;184.2350101789843;0.0;1398;104
100;543050;100000;100000;0;436.64471;185.66356500027024;42.52051169937917;184.14510634379891;0.0;3660;104
