simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
20;1138250;20000;20000;0;1035.97815;21.6382481561387;2.0886780436574557;17.570832418185812;0.0;1232;1004
40;1187580;40000;40000;0;1083.10195;120.85207191761222;11.157959037707597;33.68194142710386;0.0;4976;1004
60;1233299;60000;60000;0;1129.1231666666667;79.66522352383744;7.055494553266548;48.650002959541844;0.0;1927;1004
80;1818107;80000;80000;0;1708.75875;1242.5123468139411;72.71432241759939;44.00181067450926;0.0;5924;1004
100;2654079;100000;100000;0;2520.83347;1690.213134679223;67.04977360837815;37.6778535981785;0.0;12297;1004
