simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
20;237672;20000;20000;0;137.1418;14.047304335635166;10.242905033793612;84.14958430105355;0.0;329;104
40;267481;40000;40000;0;166.822175;27.93319727236968;16.7442950988798;149.54333204975308;0.0;454;104
60;340773;60000;60000;0;239.9125;33.908300458206384;14.133611403410153;176.07028725867366;0.0;553;105
80;428340;80000;80000;0;327.0130375;48.71644238520073;14.897400653391605;186.76752112807583;0.0;1221;105
100;536406;100000;100000;0;428.54452;161.50826872695484;37.687628983554575;186.42595347553905;0.0;7428;104
