simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
250;1284399;250000;250000;0;1251.587064;1443.4084170751166;115.3262492552509;194.64356481124634;0.0;64986;104
500;2494288;500000;499984;16;2446.0441154116934;2187.546735153405;89.43202297008528;200.45159179693763;0.0031999999999999997;128927;104
750;3760649;750000;749989;11;3722.642904095927;2026.5780686708683;54.439228281634996;199.4307365563763;0.0014666666666666667;130268;105
1000;5758625;1000000;999985;15;5696.2744601169015;2335.4341604297597;40.999326433119776;173.64995984284442;0.0015;136020;104
