simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
20;171357;20000;20000;0;169.96645;38.412293599998414;22.59992698558946;116.71539534422288;0.0;1929;104
40;261799;40000;40000;0;258.659775;94.18695982743266;36.41345463454171;152.78897169202327;0.0;1429;104
60;350840;60000;60000;0;345.5865;145.92183982349005;42.2244039693362;171.01812792155968;0.0;1709;104
80;448079;80000;80000;0;439.99325;260.53821956957813;59.214140119099135;178.53994496506198;0.0;3825;104
100;548898;100000;100000;0;538.48975;362.63514024069275;67.34299775263926;182.1832107240325;0.0;4631;104
