time_stamp;elapsed_time
1618149774574;3358
1618149774660;3275
1618149774661;3280
1618149774605;3341
1618149774573;3386
1618149774653;3308
1618149774573;3389
1618149774654;3309
1618149774644;3321
1618149774578;3388
1618149774638;3333
1618149774585;3387
1618149774580;3393
1618149774638;3335
1618149774607;3367
1618149774646;3329
1618149774637;3339
1618149774589;3389
1618149774555;3424
1618149774637;3343
1618149774643;3337
1618149774591;3390
1618149774588;3394
1618149774643;3340
1618149774594;3389
1618149774639;3345
1618149774587;3397
1618149774644;3341
1618149774593;3393
1618149774631;3356
1618149774634;3353
1618149774596;3392
1618149774581;3407
1618149774591;3398
1618149774630;3360
1618149774594;3397
1618149774580;3413
1618149774640;3354
1618149774556;3438
1618149774602;3393
1618149774592;3403
1618149774554;3442
1618149774640;3357
1618149774636;3361
1618149774549;3449
1618149774639;3360
1618149774639;3361
1618149774638;3363
1618149774608;3393
1618149774642;3360
1618149774586;3417
1618149774607;3396
1618149774579;3425
1618149774561;3444
1618149774572;3433
1618149774592;3414
1618149774567;3440
1618149774585;3423
1618149774638;3370
1618149774634;3375
1618149774632;3382
1618149774554;3461
1618149774588;3428
1618149774604;3413
1618149774569;3448
1618149774598;3420
1618149774580;3439
1618149774609;3411
1618149774641;3383
1618149774649;3377
1618149774594;3432
1618149774606;3422
1618149774650;3379
1618149774632;3398
1618149774586;3444
1618149774584;3449
1618149774577;3457
1618149774562;3473
1618149774602;3434
1618149774634;3403
1618149774634;3405
1618149774658;3381
1618149774648;3393
1618149774657;3385
1618149774658;3385
1618149774657;3387
1618149774646;3399
1618149774659;3386
1618149774659;3387
1618149774643;3415
1618149774548;3511
1618149774640;3420
1618149774645;3416
1618149774583;3479
1618149774609;3454
1618149774568;3495
1618149774637;3427
1618149774642;3423
1618149774607;3458
1618149774642;3424
1618149774641;3425
1618149774649;3418
1618149774644;3423
1618149774648;3420
1618149774644;3424
1618149774629;3440
1618149774647;3423
1618149774646;3425
1618149774611;3460
1618149774569;3503
1618149774655;3418
1618149774607;3466
1618149774648;3426
1618149774651;3423
1618149774658;3417
1618149774645;3431
1618149774659;3418
1618149774646;3432
1618149774647;3431
1618149774660;3419
1618149774661;3419
1618149774576;3505
1618149774649;3432
1618149774612;3470
1618149774568;3515
1618149774661;3423
1618149774658;3427
1618149774570;3515
1618149774609;3478
1618149774611;3477
1618149774599;3489
1618149774606;3484
1618149774637;3453
1618149774579;3512
1618149774587;3505
1618149774659;3434
1618149774610;3483
1618149774656;3438
1618149774656;3439
1618149774590;3508
1618149774599;3518
1618149774569;3570
1618149774653;3497
1618149774575;3585
1618149774656;3506
1618149774575;3602
1618149774652;3545
1618149774650;3549
1618149774651;3559
1618149774648;3573
1618149774613;3611
1618149774650;3575
1618149774647;3585
1618149774645;3598
1618149774651;3603
1618149774614;3651
1618149774611;3665
1618149774614;3669
1618149774610;3682
1618149774574;3742
1618149774575;3752
1618149774652;3686
1618149774570;3791
1618149774570;3802
1618149774655;3728
1618149774653;3741
1618149774609;3807
1618149774600;3818
1618149774574;3855
1618149774660;3780
1618149774653;3807
1618149774658;3813
1618149774652;3830
1618149774653;3851
1618149774652;3858
1618149774656;3859
1618149774659;3867
1618149774655;3882
1618149774658;3890
1618149774614;3945
1618149774611;3959
1618149774599;3977
1618149774575;4006
1618149774598;3994
1618149774602;4001
1618149774657;3957
1618149774656;3969
1618149774654;3982
1618149774657;3990
1618149774649;4009
1618149774610;4059
1618149774651;4056
1618149774650;4058
1618149774653;4065
1618149774656;4073
1618149774655;4096
1618149774654;4126
1618149774647;4134
1618149774649;4142
1618149774683;4155
1618149774678;4190
1618149774610;4265
1618149774684;4208
1618149774674;4220
1618149774616;4286
1618149774686;4219
1618149774687;4220
1618149774683;4230
1618149774683;4243
1618149774680;4250
1618149774617;4321
1618149774615;4334
1618149774686;4270
1618149774675;4285
1618149774677;4285
1618149774685;4282
1618149774682;4289
1618149774684;4296
1618149774612;4378
1618149774682;4320
1618149774683;4329
1618149774685;4329
1618149774679;4344
1618149774662;4363
1618149774609;4423
1618149774686;4348
1618149774645;4398
1618149774685;4360
1618149774825;4227
1618149774680;4374
1618149774684;4372
1618149774752;4305
1618149774678;4387
1618149774684;4383
1618149774603;4471
1618149774787;4298
1618149774601;4489
1618149774674;4418
1618149774619;4473
1618149774675;4427
1618149774681;4423
1618149774680;4434
1618149774615;4501
1618149774675;4450
1618149774615;4513
1618149774676;4464
1618149774674;4466
1618149774677;4465
1618149774681;4462
1618149774681;4463
1618149774678;4487
1618149774673;4494
1618149774611;4557
1618149774615;4554
1618149774677;4493
1618149774648;4522
1618149774614;4557
1618149774651;4521
1618149774660;4513
1618149774570;4605
1618149774657;4519
1618149774649;4528
1618149774652;4526
1618149774650;4529
1618149774616;4565
1618149774600;4581
1618149774604;4578
1618149774615;4568
1618149774604;4581
1618149774682;4505
1618149774672;4516
1618149774671;4527
1618149774673;4536
1618149774623;4597
1618149774673;4558
1618149774661;4581
1618149774626;4627
1618149774622;4642
1618149774618;4652
1618149774625;4656
1618149774617;4675
1618149774679;4629
1618149774681;4634
1618149774673;4646
1618149774678;4652
1618149774620;4721
1618149774661;4691
1618149774620;4743
1618149774616;4758
1618149774622;4763
1618149774671;4725
1618149774620;4787
1618149774622;4796
1618149774671;4758
1618149774679;4761
1618149774680;4767
1618149774677;4774
1618149774619;4842
1618149774622;4850
1618149774623;4859
1618149774624;4860
1618149774617;4878
1618149774623;4883
1618149774673;4844
1618149774674;4854
1618149774673;4859
1618149774674;4869
1618149774678;4872
1618149774672;4889
1618149774624;4948
1618149774624;4959
1618149774671;4923
1618149774624;4981
1618149774618;4998
1618149774670;4957
1618149774679;4959
1618149774683;4966
1618149774626;5034
1618149774619;5046
1618149774677;4994
1618149774622;5060
1618149774676;5017
1618149774675;5036
1618149774616;5103
1618149774662;5067
1618149774680;5060
1618149774625;5126
1618149774625;5137
1618149774672;5101
1618149774618;5161
1618149774672;5112
1618149774621;5186
1618149774868;5011
1618149774871;5009
1618149774869;5012
1618149774868;5019
1618149774861;5037
1618149774867;5033
1618149774867;5043
1618149774868;5053
1618149774870;5062
1618149774842;5101
1618149774827;5129
1618149774871;5087
1618149774867;5101
1618149774871;5107
1618149774870;5109
1618149774666;5323
1618149774877;5115
1618149774861;5141
1618149774855;5158
1618149774665;5359
1618149774878;5157
1618149774860;5175
1618149774863;5183
1618149774877;5173
1618149774666;5391
1618149774877;5182
1618149774865;5197
1618149774837;5225
1618149774678;5410
1618149774621;5467
1618149774680;5418
1618149774679;5430
1618149774620;5492
1618149774671;5452
1618149774672;5460
1618149774866;5268
1618149774867;5278
1618149774671;5474
1618149774683;5471
1618149774644;5520
1618149774618;5548
1618149774618;5550
1618149774676;5510
1618149774685;5523
1618149774621;5598
1618149774621;5609
1618149774621;5620
1618149774623;5629
1618149774621;5641
1618149774623;5644
1618149774617;5661
1618149774574;5714
1618149774618;5692
1618149774617;5714
1618149774619;5722
1618149774619;5733
1618149774620;5743
1618149774616;5752
1618149774662;5717
1618149774830;5560
1618149774662;5736
1618149774836;5574
1618149774684;5736
1618149774836;5596
1618149774686;5756
1618149774685;5769
1618149774681;5783
1618149774681;5794
1618149774662;5825
1618149774686;5812
1618149774860;5657
1618149774863;5665
1618149774866;5673
1618149774862;5688
1618149774866;5686
1618149774851;5702
1618149774869;5685
1618149774869;5685
1618149774866;5689
1618149774865;5692
1618149774870;5688
1618149774865;5786
1618149774860;5792
1618149774867;5786
1618149774845;5809
1618149774665;5992
1618149774848;5809
1618149774868;5790
1618149774666;6016
1618149774855;5837
1618149774861;5834
1618149774861;5842
1618149774870;5845
1618149774843;5894
1618149774664;6079
1618149774665;6100
1618149774860;5910
1618149774860;5911
1618149774861;5911
1618149774668;6106
1618149774830;5945
1618149774853;5928
1618149774862;5920
1618149774863;5920
1618149774865;5920
1618149774846;6026
1618149774666;6207
1618149774667;6207
1618149774666;6209
1618149774862;6014
1618149774860;6017
1618149774864;6014
1618149774663;6216
1618149774667;6213
1618149774667;6214
1618149774853;6029
1618149774851;6031
1618149774854;6029
1618149774667;6218
1618149774664;6222
1618149774853;6033
1618149774851;6036
1618149774665;6223
1618149774849;6040
1618149774849;6041
1618149774863;6028
1618149774838;6054
1618149774845;6048
1618149774878;6016
1618149774850;6045
1618149774875;6026
1618149774874;6028
1618149774839;6063
1618149774699;6204
1618149774840;6063
1618149774838;6066
1618149774827;6077
1618149774663;6257
1618149774668;6253
1618149774849;6072
1618149774845;6077
1618149774854;6069
1618149774663;6260
1618149774854;6070
1618149774847;6077
1618149774848;6077
1618149774874;6051
1618149774853;6074
1618149774903;6025
1618149774664;6265
1618149774877;6052
1618149774846;6084
1618149774840;6092
1618149774844;6088
1618149774847;6086
1618149774830;6104
1618149774839;6095
1618149774945;5990
1618149774664;6271
1618149774851;6085
1618149774663;6273
1618149774849;6088
1618149774838;6100
1618149774843;6095
1618149774844;6095
1618149774854;6086
1618149774664;6277
1618149774663;6278
1618149774866;6076
1618149774687;6257
1618149774828;6117
1618149774897;6048
1618149774835;6111
1618149774836;6111
1618149774894;6055
1618149774664;6285
1618149774854;6096
1618149774810;6140
1618149774831;6120
1618149774869;6082
1618149774855;6097
1618149774870;6083
1618149774854;6099
1618149774852;6102
1618149774815;6139
1618149774995;5960
1618149774824;6132
1618149774666;6290
1618149774665;6293
1618149774933;6025
1618149774910;6050
1618149774967;5994
1618149774953;6009
1618149774910;6054
1618149774917;6048
1618149774915;6050
1618149774915;6051
1618149774913;6054
1618149774916;6060
1618149774882;6095
1618149774855;6123
1618149774884;6094
1618149774881;6098
1618149774627;6352
1618149774884;6096
1618149774626;6355
1618149774624;6357
1618149774881;6101
1618149774882;6101
1618149774871;6113
1618149774883;6101
1618149774625;6360
1618149774856;6130
1618149774917;6069
1618149774908;6079
1618149774879;6110
1618149774889;6103
1618149774878;6115
1618149774855;6138
1618149774874;6121
1618149774859;6145
1618149774885;6120
1618149774887;6118
1618149774899;6107
1618149774906;6101
1618149774901;6107
1618149774856;6152
1618149774906;6103
1618149774915;6095
1618149774885;6125
1618149774900;6111
1618149774856;6156
1618149774899;6113
1618149774893;6120
1618149774890;6124
1618149774897;6118
1618149774898;6117
1618149774891;6126
1618149774903;6115
1618149774881;6148
1618149774859;6170
1618149774841;6190
1618149774872;6161
1618149774921;6112
1618149774881;6154
1618149774624;6413
1618149774856;6182
1618149774876;6163
1618149774857;6182
1618149774886;6154
1618149774897;6143
1618149774894;6147
1618149774898;6144
1618149774880;6163
1618149774927;6117
1618149774919;6125
1618149774900;6145
1618149774873;6174
1618149774874;6174
1618149774871;6178
1618149774872;6177
1618149774887;6163
1618149774919;6132
1618149774858;6194
1618149774895;6157
1618149774858;6195
1618149774879;6175
1618149774859;6196
1618149774627;6428
1618149774858;6199
1618149774894;6163
1618149774896;6162
1618149774899;6159
1618149774890;6169
1618149774879;6181
1618149774872;6188
1618149774876;6185
1618149774873;6188
1618149775004;6059
1618149775014;6050
1618149774890;6175
1618149774895;6170
1618149774896;6170
1618149774858;6208
1618149774894;6173
1618149774894;6174
1618149774856;6213
1618149774878;6192
1618149774897;6174
1618149774859;6212
1618149775016;6056
1618149774888;6184
1618149774873;6200
1618149774877;6196
1618149774889;6185
1618149774894;6181
1618149774891;6184
1618149774889;6187
1618149774876;6200
1618149774872;6205
1618149774875;6203
1618149774879;6199
1618149774875;6204
1618149774873;6206
1618149774888;6192
1618149774857;6224
1618149774868;6214
1618149774879;6203
1618149774858;6225
1618149774859;6225
1618149774879;6205
1618149774895;6190
1618149774884;6202
1618149774888;6198
1618149774912;6175
1618149774886;6204
1618149774757;6335
1618149774844;6249
1618149774887;6209
1618149774884;6212
1618149774893;6209
1618149774885;6217
1618149774884;6219
1618149774885;6218
1618149774892;6212
1618149774667;6439
1618149774626;6482
1618149774627;6493
1618149774626;6505
1618149774625;6517
1618149774856;6297
1618149774885;6279
1618149775099;6075
1618149775109;6068
1618149774875;6316
1618149774881;6311
1618149774627;6568
1618149774882;6321
1618149774882;6324
1618149774886;6328
1618149774885;6332
1618149775025;6200
1618149775079;6157
1618149774902;6375
1618149775150;6139
1618149775100;6205
1618149774873;6438
1618149774868;6453
1618149774909;6413
1618149774908;6425
1618149774900;6439
1618149774870;6472
1618149774901;6472
1618149774909;6465
1618149775156;6227
1618149774904;6487
1618149775644;5776
1618149775199;6262
1618149774662;6818
1618149775205;6278
1618149775605;5889
1618149777061;4434
1618149775575;5930
1618149775260;6256
1618149775709;5809
1618149777075;4452
1618149775563;5965
1618149775298;6239
1618149775278;6261
1618149775440;6108
1618149775472;6077
1618149775217;6342
1618149777056;4514
1618149775736;5836
1618149775205;6378
1618149775004;6589
1618149775499;6110
1618149775470;6158
1618149775410;6227
1618149775609;6040
1618149775595;6061
1618149775458;6210
1618149775600;6079
1618149775219;6470
1618149775313;6388
1618149775606;6102
1618149775618;6101
1618149775558;6173
1618149775480;6262
1618149775529;6224
1618149775401;6362
1618149775488;6287
1618149774869;6907
1618149777042;4743
1618149775618;6178
1618149777064;4765
1618149775630;6225
1618149775631;6235
1618149775723;6175
1618149775590;6310
1618149775713;6195
1618149775636;6284
1618149775712;6209
1618149775638;6293
1618149775671;6272
1618149775660;6297
1618149774670;7297
1618149775584;6393
1618149777083;4896
1618149775578;6411
1618149775543;6456
1618149775570;6442
1618149775461;6560
1618149775494;6532
1618149777042;5108
1618149777087;5074
1618149777041;5131
1618149777256;4933
1618149777098;5113
1618149777193;5040
1618149777312;4929
1618149777381;4882
1618149775736;6534
1618149777207;5068
1618149777104;5188
1618149777085;5218
1618149777181;5132
1618149777093;5230
1618149775727;6607
1618149777413;4929
1618149775575;6779
1618149775719;6645
1618149777240;5128
1618149775768;6689
1618149776045;6425
1618149778058;4414
1618149776083;6394
1618149775457;7051
1618149775434;7076
1618149776050;6469
1618149775828;6692
1618149776247;6280
1618149776013;6518
1618149778057;4475
1618149776033;6509
1618149775999;6550
1618149778044;4506
1618149775949;6604
1618149778056;4508
1618149776049;6518
1618149777493;5077
1618149776004;6571
1618149776048;6529
1618149776203;6376
1618149775962;6624
1618149777228;5360
1618149776090;6506
1618149778056;4542
1618149776167;6441
1618149776005;6605
1618149775778;6842
1618149775828;6805
1618149777997;4646
1618149778039;4604
1618149775449;7205
1618149777590;5075
1618149777574;5092
1618149777475;5201
1618149775451;7226
1618149775748;6944
1618149777224;5477
1618149777994;4709
1618149777311;5399
1618149777360;5351
1618149778008;4705
1618149777120;5600
1618149777437;5287
1618149777292;5440
1618149776031;6705
1618149777266;5477
1618149778060;4686
1618149777391;5362
1618149775141;7617
1618149777414;5351
1618149776209;6560
1618149777536;5234
1618149777339;5436
1618149775197;7582
1618149777211;5575
1618149776032;6758
1618149777933;4858
1618149777393;5404
1618149777782;5022
1618149777483;5326
1618149777776;5039
1618149777391;5424
1618149777467;5352
1618149777297;5528
1618149777427;5404
1618149777281;5556
1618149777440;5401
1618149777998;4849
1618149777175;5674
1618149777375;5483
1618149777432;5431
1618149777201;5669
1618149777383;5498
1618149777254;5645
1618149777239;5671
1618149777412;5509
1618149777918;5014
1618149777422;5521
1618149777612;5342
1618149777393;5571
1618149777975;4992
1618149777784;5206
1618149777564;5426
1618149777439;5561
1618149777171;5840
1618149778063;5009
1618149776317;6797
1618149777510;5605
1618149776338;6778
1618149776271;6847
1618149778044;5080
1618149776063;7073
1618149776105;7042
1618149776224;6933
1618149778062;5097
1618149775788;7382
1618149778040;5141
1618149778041;5152
1618149778053;5150
1618149775813;7401
1618149775421;7804
1618149775763;7473
1618149777987;5261
1618149777549;5700
1618149777668;5590
1618149777547;5722
1618149778018;5257
1618149775809;7488
1618149775767;7533
1618149777529;5779
1618149777937;5382
1618149778005;5316
1618149777758;5571
1618149777440;5900
1618149776325;7027
1618149778020;5354
1618149775143;8271
1618149777978;5458
1618149777735;5712
1618149777776;5682
1618149776302;7198
1618149776537;6965
1618149776429;7075
1618149776292;7217
1618149776527;6986
1618149776427;7097
1618149778155;5375
1618149776563;6987
1618149776437;7114
1618149776474;7085
1618149778123;5440
1618149776498;7073
1618149778112;5461
1618149776366;7216
1618149776738;6846
1618149778131;5456
1618149778148;5439
1618149778123;5475
1618149778153;5446
1618149778116;5494
1618149778155;5466
1618149778122;5509
1618149778113;5518
1618149778139;5503
1618149778107;5546
1618149778151;5503
1618149778119;5538
1618149778158;5503
1618149778092;5572
1618149778138;5527
1618149778121;5551
1618149778118;5556
1618149778165;5518
1618149778150;5535
1618149778154;5539
1618149776597;7100
1618149778118;5587
1618149778115;5592
1618149778158;5557
1618149776677;7041
1618149777165;6564
1618149778166;5565
1618149778094;5642
1618149778121;5618
1618149778153;5588
1618149778124;5622
1618149776575;7174
1618149778116;5634
1618149778151;5600
1618149778135;5617
1618149778121;5632
1618149778113;5641
1618149778120;5637
1618149778125;5633
1618149778087;5672
1618149778134;5626
1618149778135;5626
1618149776967;6795
1618149778114;5649
1618149778164;5599
1618149776783;6981
1618149778111;5654
1618149778073;5693
1618149776941;6826
1618149778135;5632
1618149778138;5631
1618149777151;6624
1618149778089;5686
1618149777027;6748
1618149778080;5696
1618149776985;6792
1618149778091;5687
1618149778107;5671
1618149778071;5708
1618149776275;7506
1618149778093;5692
1618149778085;5701
1618149778074;5713
1618149778098;5690
1618149776637;7152
1618149776780;7010
1618149778107;5684
1618149778078;5713
1618149778091;5702
1618149778063;5730
1618149778108;5686
1618149777007;6788
1618149778112;5684
1618149778109;5687
1618149778078;5719
1618149776585;7212
1618149778092;5706
1618149777012;6786
1618149777017;6783
1618149776747;7053
1618149776779;7022
1618149777157;6645
1618149778076;5727
1618149778082;5724
1618149778100;5706
1618149778098;5709
1618149778108;5699
1618149778075;5733
1618149778077;5732
1618149776593;7216
1618149776618;7192
1618149776410;7400
1618149778086;5725
1618149776635;7177
1618149777121;6691
1618149776756;7057
1618149776492;7321
1618149778069;5745
1618149776372;7443
1618149776246;7569
1618149776611;7205
1618149776725;7092
1618149775185;8633
1618149777143;6675
1618149777136;6682
1618149776293;7526
1618149776934;6885
1618149777156;6664
1618149778079;5742
1618149778072;5749
1618149777147;6676
1618149778072;5751
1618149776813;7011
1618149778074;5750
1618149776931;6894
1618149776942;6883
1618149776609;7217
1618149778085;5741
1618149776349;7478
1618149778083;5744
1618149776175;7653
1618149777131;6697
1618149776458;7371
1618149776880;6950
1618149776963;6867
1618149776535;7296
1618149776499;7333
1618149776368;7464
1618149778081;5752
1618149776951;6882
1618149778165;5670
1618149776609;7242
1618149776410;7446
1618149777307;6550
1618149775917;7940
1618149776226;7632
1618149776977;6881
1618149775954;7905
1618149777949;5910
1618149775951;7908
1618149775894;7967
1618149775768;8093
1618149778028;5833
1618149775161;8700
1618149777531;6331
1618149777520;6343
1618149775775;8089
1618149775945;7919
1618149777508;6356
1618149775921;7943
1618149777900;5966
1618149777384;6483
1618149776512;7355
1618149776094;7773
1618149777929;5939
1618149777208;6660
1618149778054;5815
1618149775939;7932
1618149777621;6251
1618149777512;6360
1618149777013;6860
1618149777940;5933
1618149778167;5711
1618149778145;5751
1618149777000;6919
1618149778140;5791
1618149777094;6846
1618149778147;5806
1618149777023;6939
1618149777147;6825
1618149776948;7031
1618149778219;5839
1618149778174;5896
1618149778159;5926
1618149778141;5955
1618149778161;5946
1618149778199;5925
1618149778133;6012
1618149778205;5951
1618149776826;7363
1618149778166;6029
1618149778167;6039
1618149776704;7516
1618149776883;7339
1618149778153;6069
1618149778132;6091
1618149778168;6057
1618149778197;6035
1618149778196;6048
1618149778508;5780
1618149778170;6128
1618149778538;5773
1618149778634;5721
1618149778191;6174
1618149778193;6183
1618149778597;5790
1618149778197;6203
1618149778517;5922
1618149778175;6299
1618149778183;6299
1618149778180;6304
1618149778188;6306
1618149778212;6294
1618149778175;6334
1618149779856;4681
1618149779780;4758
1618149779617;4941
1618149779673;4896
1618149779876;4697
1618149779661;4919
1618149779750;4831
1618149779819;4765
1618149778207;6379
1618149779073;5515
1618149779718;4874
1618149778678;5916
1618149779113;5483
1618149778839;5759
1618149779893;4709
1618149779686;4933
1618149779825;4798
1618149778767;5866
1618149779615;5019
1618149779663;4971
1618149779815;4820
1618149779989;4648
1618149779162;5479
1618149779533;5109
1618149779818;4824
1618149779972;4672
1618149779513;5134
1618149779737;4916
1618149779138;5516
1618149779706;4949
1618149779763;4893
1618149779873;4783
1618149779690;4967
1618149779098;5560
1618149779988;4671
1618149779661;5012
1618149779660;5014
1618149779060;5615
1618149778591;6085
1618149779158;5518
1618149779041;5637
1618149778982;5696
1618149779032;5647
1618149779908;4772
1618149778522;6163
1618149778180;6506
1618149778748;5938
1618149778508;6179
1618149778543;6145
1618149778662;6026
1618149779580;5109
1618149780039;4651
1618149780046;4644
1618149778981;5710
1618149778177;6515
1618149778174;6519
1618149778507;6187
1618149779098;5596
1618149778198;6497
1618149778609;6088
1618149778494;6203
1618149778182;6516
1618149778197;6502
1618149778157;6542
1618149779625;5075
1618149779707;4994
1618149779634;5067
1618149779064;5638
1618149778592;6111
1618149778200;6504
1618149778183;6522
1618149778174;6531
1618149778599;6107
1618149778193;6514
1618149778637;6071
1618149780066;4643
1618149778580;6130
1618149779078;5650
1618149779117;5676
1618149779055;5748
1618149779959;4852
1618149779581;5235
1618149780070;4747
1618149780106;4718
1618149779833;4993
1618149780062;4775
1618149780109;4739
1618149779992;4868
1618149780067;4809
1618149780003;4878
1618149780079;4813
1618149779553;5350
1618149779746;5168
1618149779757;5162
1618149779543;5386
1618149778981;5960
1618149778755;6219
1618149778744;6250
1618149778847;6157
1618149778173;6842
1618149780158;4869
1618149779489;5539
1618149779139;5900
1618149779514;5534
1618149779041;6017
1618149779002;6067
1618149779491;5589
1618149779505;5586
1618149778999;6102
1618149780116;4996
1618149779032;6108
1618149779135;6025
1618149779136;6034
1618149780115;5067
1618149779583;5609
1618149779132;6071
1618149779157;6057
1618149779562;5663
1618149779026;6210
1618149778759;6491
1618149778984;6294
1618149780102;5178
1618149778805;6495
1618149778733;6569
1618149778884;6427
1618149778703;6619
1618149778218;7126
1618149779996;5394
1618149779528;5885
1618149779060;6367
1618149779808;5621
1618149780123;5315
1618149778217;7232
