time_stamp;elapsed_time
1618150477707;1586
1618150477705;1595
1618150477656;1644
1618150477709;1601
1618150477680;1635
1618150477685;1644
1618150477710;1619
1618150477681;1648
1618150477674;1666
1618150477694;1646
1618150477708;1644
1618150477477;1897
1618150477708;1699
1618150477710;1697
1618150477687;1734
1618150477676;1745
1618150477698;1723
1618150477676;1758
1618150477698;1736
1618150477672;1762
1618150477706;1751
1618150477706;1774
1618150477705;1775
1618150477696;1795
1618150477703;1788
1618150477666;1837
1618150477695;1831
1618150477691;1848
1618150477687;1863
1618150477675;1875
1618150477463;2100
1618150477480;2083
1618150477680;1884
1618150477683;1928
1618150477656;1955
1618150477681;1930
1618150477690;1934
1618150477694;1930
1618150477704;1920
1618150477687;1938
1618150477706;1956
1618150477675;1987
1618150477699;1963
1618150477662;2000
1618150477705;1957
1618150477679;1983
1618150477707;1955
1618150477702;1972
1618150477677;2009
1618150477710;2000
1618150477684;2037
1618150477712;2020
1618150477477;2409
1618150477712;2190
1618150477688;2227
1618150477709;2224
1618150477479;2560
1618150477714;2353
1618150477712;2364
1618150477679;2508
1618150477478;2710
1618150477678;2510
1618150477692;2496
1618150477687;2502
1618150477701;2488
1618150477699;2492
1618150477705;2486
1618150477702;2490
1618150477701;2492
1618150477701;2492
1618150477691;2503
1618150477480;2716
1618150477680;2533
1618150477692;2521
1618150477683;2530
1618150477696;2517
1618150477678;2535
1618150477672;2541
1618150477697;2517
1618150477653;2561
1618150477670;2553
1618150477667;2556
1618150477693;2531
1618150477688;2536
1618150477699;2525
1618150477457;2767
1618150477700;2525
1618150477703;2526
1618150477700;2529
1618150477696;2533
1618150477671;2558
1618150477652;2578
1618150477700;2530
1618150477686;2544
1618150477675;2555
1618150477697;2533
1618150477673;2557
1618150477724;2506
1618150477693;2537
1618150477658;2572
1618150477448;2782
1618150477488;2742
1618150477479;2751
1618150477694;2537
1618150477488;2743
1618150477691;2545
1618150477711;2536
1618150477708;2559
1618150477703;2593
1618150477679;2640
1618150477693;2643
1618150477671;2665
1618150477665;2671
1618150477661;2675
1618150477713;2624
1618150477700;2637
1618150477686;2651
1618150477657;2680
1618150477664;2686
1618150477716;2654
1618150477483;2896
1618150477517;2872
1618150477678;2720
1618150477709;2700
1618150477707;2714
1618150477710;2711
1618150477533;2901
1618150477694;2752
1618150477675;2782
1618150477669;2798
1618150477701;2823
1618150477685;2840
1618150477719;2816
1618150477717;2830
1618150477530;3036
1618150477657;2965
1618150477709;2936
1618150477711;2966
1618150477683;2996
1618150477719;2969
1618150477707;2992
1618150477740;2970
1618150477731;2990
1618150477476;3256
1618150477500;3243
1618150477535;3219
1618150477532;3233
1618150477658;3108
1618150477712;3055
1618150477704;3065
1618150477686;3084
1618150477689;3082
1618150477690;3082
1618150477666;3107
1618150477502;3272
1618150477518;3256
1618150477533;3242
1618150477553;3223
1618150477491;3286
1618150477503;3275
1618150477527;3252
1618150477724;3066
1618150477656;3134
1618150477619;3172
1618150477722;3069
1618150477490;3302
1618150477674;3118
1618150477679;3114
1618150477711;3082
1618150477518;3275
1618150477705;3088
1618150477713;3080
1618150477669;3125
1618150477736;3058
1618150477689;3106
1618150477518;3277
1618150477522;3273
1618150477841;2954
1618150477718;3078
1618150477731;3065
1618150477507;3289
1618150477717;3080
1618150477519;3278
1618150477716;3081
1618150477503;3309
1618150477567;3245
1618150477678;3134
1618150477522;3290
1618150477530;3282
1618150477660;3152
1618150477664;3160
1618150477690;3146
1618150477710;3126
1618150477666;3181
1618150477534;3315
1618150477708;3152
1618150477475;3396
1618150477529;3353
1618150477684;3211
1618150477452;3462
1618150477513;3413
1618150477698;3237
1618150477523;3423
1618150477662;3295
1618150477704;3264
1618150477681;3298
1618150477526;3464
1618150477565;3436
1618150477514;3510
1618150477521;3530
1618150477702;3367
1618150477519;3571
1618150477531;3569
1618150477532;3579
1618150477533;3579
1618150477523;3614
1618150477497;3684
1618150477565;3627
1618150477508;3691
1618150477512;3699
1618150477674;3550
1618150477657;3567
1618150478225;3018
1618150477510;3743
1618150477506;3776
1618150477463;3837
1618150477655;3666
1618150477673;3650
1618150477627;3697
1618150477518;3807
1618150477513;3813
1618150477639;3689
1618150477688;3641
1618150478210;3122
1618150477673;3660
1618150477527;3817
1618150477685;3670
1618150477524;3842
1618150477530;3837
1618150477567;3801
1618150477515;3854
1618150477530;3852
1618150477522;3860
1618150477522;3860
1618150477527;3855
1618150477521;3861
1618150477475;3907
1618150477477;3905
1618150477523;3859
1618150477503;3879
1618150477682;3706
1618150477676;3712
1618150478220;3169
1618150477517;3873
1618150478221;3171
1618150477685;3731
1618150478217;3210
1618150477550;3893
1618150477553;3900
1618150478235;3248
1618150477516;3967
1618150477554;3939
1618150478216;3288
1618150478244;3281
1618150477521;4006
1618150477506;4066
1618150478218;3364
1618150477481;4102
1618150477474;4118
1618150477552;4051
1618150478219;3405
1618150477501;4123
1618150477551;4091
1618150478232;3434
1618150478231;3435
1618150478228;3439
1618150478236;3431
1618150478230;3438
1618150478255;3413
1618150478238;3432
1618150478238;3433
1618150477695;3996
1618150478241;3462
1618150477494;4219
1618150478226;3487
1618150478227;3491
1618150478242;3482
1618150478240;3494
1618150478242;3503
1618150478240;3506
1618150477549;4205
1618150478228;3528
1618150477552;4204
1618150478218;3549
1618150478226;3552
1618150478221;3568
1618150478226;3564
1618150477703;4087
1618150478201;3590
1618150478225;3567
1618150478228;3566
1618150478219;3576
1618150478220;3576
1618150477552;4244
1618150478225;3572
1618150477808;3989
1618150477550;4250
1618150477533;4268
1618150478241;3572
1618150478246;3568
1618150478244;3570
1618150478243;3626
1618150478246;3654
1618150477566;4371
1618150477515;4424
1618150478245;3719
1618150478260;3713
1618150478256;3718
1618150478260;3715
1618150478229;3747
1618150478230;3746
1618150478233;3744
1618150478231;3746
1618150478261;3717
1618150478237;3742
1618150478262;3718
1618150478233;3748
1618150478263;3719
1618150478252;3731
1618150478253;3732
1618150478232;3754
1618150478255;3732
1618150478262;3727
1618150477689;4303
1618150478234;3760
1618150478257;3739
1618150478254;3754
1618150477494;4525
1618150478237;3793
1618150478236;3804
1618150478233;3819
1618150478263;3800
1618150478264;3810
1618150478241;3835
1618150478236;3849
1618150478243;3853
1618150478242;3876
1618150478230;3911
1618150478239;3912
1618150477525;4626
1618150477500;4653
1618150478245;3940
1618150478255;3930
1618150477551;4641
1618150478267;3926
1618150478268;3926
1618150478267;3928
1618150478267;3929
1618150478266;3932
1618150478244;3955
1618150478227;3972
1618150478266;3935
1618150478262;3950
1618150478268;3973
1618150478265;3999
1618150478258;4017
1618150478244;4033
1618150478245;4034
1618150478249;4043
1618150478264;4039
1618150478249;4074
1618150478248;4075
1618150478247;4076
1618150478229;4102
1618150478234;4103
1618150478241;4108
1618150478268;4090
1618150478270;4106
1618150478263;4143
1618150478270;4138
1618150478251;4157
1618150478246;4164
1618150478247;4164
1618150478248;4164
1618150478251;4165
1618150477519;4897
1618150478238;4178
1618150478257;4160
1618150478253;4164
1618150478261;4158
1618150478256;4163
1618150478258;4162
1618150477523;4897
1618150477553;4868
1618150478249;4172
1618150477502;4920
1618150478251;4171
1618150477505;4918
1618150478255;4168
1618150477551;4873
1618150478252;4172
1618150478250;4175
1618150478247;4179
1618150477514;4920
1618150477528;4907
1618150477507;4928
1618150478264;4171
1618150477525;4910
1618150478256;4179
1618150478246;4189
1618150478256;4180
1618150478250;4186
1618150478251;4185
1618150478269;4184
1618150478264;4199
1618150478257;4217
1618150478271;4214
1618150478259;4227
1618150478261;4236
1618150477496;5023
1618150477532;4998
1618150478252;4288
1618150478254;4288
1618150477536;5016
1618150478260;4303
1618150478239;4335
1618150478250;4335
1618150478250;4338
1618150477460;5139
1618150478253;4355
1618150477512;5107
1618150478262;4368
1618150478259;4395
1618150478235;4440
1618150478266;4426
1618150478239;4466
1618150478266;4450
1618150478271;4456
1618150478239;4488
1618150478272;4466
1618150478272;4476
1618150478271;4489
1618150478232;4539
1618150478273;4509
1618150478229;4557
1618150478280;4541
1618150478260;4564
1618150477550;5282
1618150477524;5312
1618150477526;5320
1618150478284;4591
1618150478269;4614
1618150478273;4617
1618150478265;4625
1618150478265;4625
1618150478287;4605
1618150478265;4629
1618150477549;5346
1618150477688;5216
1618150478270;4645
1618150478254;4679
1618150478243;4729
1618150478274;4705
1618150478270;4718
1618150478293;4713
1618150478237;4771
1618150478275;4733
1618150477552;5457
1618150477553;5457
1618150478275;4736
1618150477566;5446
1618150478294;4720
1618150478276;4747
1618150478277;4757
1618150478279;4766
1618150478281;4787
1618150478279;4800
1618150478234;4845
1618150477526;5568
1618150478284;4827
1618150478235;4887
1618150478283;4839
1618150478361;4766
1618150478279;4848
1618150478272;4856
1618150478281;4848
1618150478274;4856
1618150478280;4853
1618150478274;4869
1618150478284;4870
1618150478286;4878
1618150478285;4913
1618150478240;4960
1618150478299;4914
1618150478232;4994
1618150478288;4965
1618150478289;4965
1618150478285;4969
1618150478288;4967
1618150479059;4199
1618150479003;4259
1618150478276;4997
1618150478291;5003
1618150478272;5034
1618150478294;5013
1618150478292;5015
1618150478292;5017
1618150478284;5025
1618150478295;5015
1618150478286;5024
1618150478283;5028
1618150477437;5874
1618150478286;5026
1618150478269;5046
1618150478271;5046
1618150478292;5027
1618150478274;5047
1618150478273;5052
1618150478280;5047
1618150478275;5062
1618150477551;5811
1618150478298;5072
1618150478279;5102
1618150478300;5106
1618150478281;5147
1618150478378;5067
1618150478294;5162
1618150478777;4691
1618150478278;5191
1618150478293;5189
1618150478282;5202
1618150478285;5208
1618150477537;5975
1618150478276;5236
1618150478273;5269
1618150477553;5990
1618150478379;5166
1618150478278;5267
1618150478283;5266
1618150478283;5267
1618150478282;5278
1618150478275;5296
1618150478287;5296
1618150478288;5296
1618150477523;6061
1618150478286;5299
1618150478278;5309
1618150478296;5294
1618150478301;5304
1618150478288;5362
1618150478280;5377
1618150478386;5279
1618150479110;4568
1618150478268;5421
1618150478454;5242
1618150478285;5411
1618150477659;6040
1618150478445;5257
1618150478290;5422
1618150478688;5033
1618150478408;5325
1618150478289;5445
1618150478296;5439
1618150478291;5445
1618150478405;5332
1618150478668;5069
1618150478688;5050
1618150478790;4949
1618150478489;5250
1618150478419;5321
1618150477480;6263
1618150478289;5456
1618150478290;5455
1618150478290;5456
1618150478261;5486
1618150478537;5224
1618150478737;5031
1618150478803;4976
1618150478737;5045
1618150478688;5104
1618150478803;4999
1618150478644;5168
1618150478422;5402
1618150478898;4933
1618150478699;5141
1618150479042;4809
1618150478977;4879
1618150479166;4701
1618150479089;4795
1618150478965;4936
1618150478296;5616
1618150478295;5618
1618150478294;5621
1618150478290;5638
1618150478298;5641
1618150478291;5661
1618150478297;5663
1618150477554;6417
1618150478298;5676
1618150479152;4830
1618150479158;4847
1618150479143;4862
1618150478361;5646
1618150479166;4841
1618150477525;6485
1618150477550;6460
1618150478295;5732
1618150479539;4499
1618150479118;4926
1618150479123;4943
1618150479158;4909
1618150478895;5180
1618150478278;5800
1618150478299;5790
1618150479117;4984
1618150478300;5829
1618150479662;4468
1618150479177;4956
1618150478804;5330
1618150478488;5647
1618150478565;5570
1618150478460;5676
1618150479395;4742
1618150479296;4841
1618150479252;4885
1618150479231;4907
1618150479140;5001
1618150478825;5318
1618150478868;5276
1618150478836;5319
1618150478880;5287
1618150479048;5130
1618150478882;5299
1618150478404;5790
1618150478440;5754
1618150478292;5911
1618150478687;5528
1618150478662;5564
1618150478632;5598
1618150478688;5542
1618150479177;5060
1618150478291;5957
1618150478282;5976
1618150478289;5970
1618150478282;5987
1618150479108;5163
1618150478880;5418
1618150478907;5401
1618150478872;5437
1618150478883;5428
1618150479445;4875
1618150479574;4746
1618150479253;5069
1618150480119;4237
1618150479261;5103
1618150478297;6079
1618150479725;4652
1618150479188;5189
1618150479395;4997
1618150479106;5286
1618150478817;5576
1618150478293;6100
1618150479478;4915
1618150479537;4856
1618150479784;4609
1618150479420;4973
1618150479562;4831
1618150479432;4961
1618150479124;5269
1618150479775;4629
1618150479445;4994
1618150479138;5301
1618150479479;4969
1618150478312;6141
1618150479213;5251
1618150479173;5302
1618150478296;6195
1618150480296;4246
1618150480318;4224
1618150480005;4537
1618150479525;5017
1618150478287;6258
1618150479230;5329
1618150480331;4240
1618150478413;6169
1618150479214;5376
1618150479384;5221
1618150477681;6936
1618150479167;5464
1618150480349;4292
1618150478884;5773
1618150479658;5000
1618150479659;5014
1618150479661;5016
1618150478302;6386
1618150479707;4991
1618150479745;4965
1618150479199;5521
1618150479657;5065
1618150478917;5805
1618150479674;5060
1618150479704;5048
1618150479824;4933
1618150480271;4497
1618150479822;4947
1618150480258;4511
1618150479756;5015
1618150479976;4797
1618150479739;5034
1618150479385;5412
1618150479162;5655
1618150479129;5711
1618150478851;5989
1618150479286;5556
1618150479182;5664
1618150480297;4553
1618150480412;4438
1618150479148;5714
1618150479396;5475
1618150479827;5047
1618150480283;4609
1618150480297;4600
1618150480318;4589
1618150479659;5250
1618150479674;5241
1618150479538;5387
1618150479434;5503
1618150479611;5327
1618150480317;4630
1618150479748;5210
1618150478896;6075
1618150478399;6573
1618150480319;4661
1618150480737;4254
1618150478455;6547
1618150480332;4670
1618150480318;4684
1618150480318;4686
1618150480333;4694
1618150480332;4705
1618150480364;4685
1618150480349;4700
1618150480348;4704
1618150480383;4673
1618150480348;4719
1618150480372;4706
1618150480306;4784
1618150480334;4756
1618150480349;4742
1618150480305;4795
1618150480436;4675
1618150480434;4689
1618150480441;4682
1618150479585;5540
1618150480349;4780
1618150479526;5604
1618150480451;4689
1618150480447;4704
1618150479270;5882
1618150479420;5734
1618150478309;6846
1618150480868;4324
1618150480909;4283
1618150479188;6015
1618150479981;5235
1618150479765;5451
1618150479792;5424
1618150479702;5514
1618150480876;4363
1618150479794;5470
1618150480335;4929
1618150479418;5846
1618150480443;4821
1618150480883;4381
1618150480272;5004
1618150480288;4999
1618150480031;5262
1618150480188;5106
1618150480632;4672
1618150480193;5124
1618150480985;4355
1618150480291;5049
1618150480301;5040
1618150479658;5684
1618150480332;5020
1618150480294;5071
1618150480319;5046
1618150480675;4702
1618150480330;5058
1618150480533;4866
1618150480319;5091
1618150480330;5093
1618150480725;4698
1618150480331;5092
1618150480572;4862
1618150480640;4808
1618150480824;4635
1618150480850;4625
1618150480791;4691
1618150479385;6099
1618150481298;4195
1618150480331;5174
1618150480393;5116
1618150477650;7860
1618150479725;5786
1618150480862;4657
1618150480900;4636
1618150480902;4645
1618150480893;4655
1618150480889;4660
1618150480884;4666
1618150480865;4686
1618150480611;4941
1618150480892;4661
1618150480861;4694
1618150480885;4671
1618150480867;4698
1618150481355;4224
1618150480508;5083
1618150480889;4735
1618150479706;5921
1618150480897;4742
1618150480886;4754
1618150480938;4704
1618150480557;5097
1618150480546;5120
1618150480549;5118
1618150481467;4205
1618150479421;6264
1618150480432;5261
1618150480332;5379
1618150480888;4825
1618150479764;5972
1618150480299;5449
1618150479503;6247
1618150480469;5282
1618150480398;5353
1618150480449;5303
1618150480913;4843
1618150481107;4663
1618150480899;4893
1618150480910;4883
1618150480824;4970
1618150480993;4802
1618150480925;4870
1618150481078;4718
1618150481022;4775
1618150480812;4986
1618150480894;4907
1618150480875;4928
1618150481174;4632
1618150481135;4683
1618150480301;5518
1618150480909;4918
1618150480331;5520
1618150481188;4678
1618150480653;5225
1618150480794;5084
1618150480840;5047
1618150480787;5111
1618150480845;5064
1618150480879;5049
1618150480862;5077
1618150480732;5208
1618150480857;5084
1618150480377;5565
1618150481016;4926
1618150481206;4737
1618150481413;4531
1618150480974;4971
1618150480317;5629
1618150480836;5111
1618150480508;5441
1618150481273;4678
1618150481428;4567
1618150480438;5585
1618150481399;4629
1618150481290;4748
1618150481388;4665
1618150481438;4626
1618150481430;4636
1618150481300;4766
1618150479587;6495
1618150481459;4632
1618150480925;5195
1618150480908;5212
1618150480914;5213
1618150480336;5822
1618150481505;4661
1618150481516;4659
1618150480867;5309
1618150481058;5119
1618150480900;5278
1618150480980;5199
1618150481032;5148
1618150481550;4632
1618150481089;5095
1618150480891;5296
1618150480894;5304
1618150480888;5321
1618150480880;5332
1618150481158;5065
1618150480914;5310
1618150480933;5300
1618150481718;4526
1618150481875;4371
1618150481857;4398
1618150481228;5041
1618150482043;4235
1618150481270;5008
1618150480302;5978
1618150481381;4900
1618150480960;5322
1618150481314;4977
1618150481708;4597
1618150481068;5249
1618150480789;5544
1618150481759;4581
1618150481274;5075
1618150481042;5312
1618150480861;5527
1618150481441;4950
1618150481351;5050
1618150477671;8731
1618150482183;4220
1618150481205;5200
1618150481458;4957
1618150481429;4986
1618150481451;4974
1618150481410;5025
1618150480474;5970
1618150481426;5038
1618150480485;5980
1618150481441;5035
1618150481792;4688
1618150481826;4664
1618150480946;5560
1618150481479;5035
1618150481533;4982
1618150481483;5033
1618150481851;4665
1618150481500;5017
1618150481498;5041
1618150481477;5073
1618150481471;5101
1618150481539;5035
1618150481904;4683
1618150481873;4715
1618150481934;4656
1618150481959;4632
1618150481749;4842
1618150481735;4857
1618150481575;5018
1618150482043;4550
1618150481828;4766
1618150481649;4946
1618150481910;4687
1618150481639;4960
1618150481573;5028
1618150481828;4774
1618150481596;5017
1618150481470;5155
1618150481877;4759
1618150482406;4252
1618150482047;4611
1618150482497;4183
1618150481919;4774
1618150482076;4637
1618150482076;4648
1618150481936;4789
1618150481886;4840
1618150481926;4802
1618150481860;4870
1618150481909;4823
1618150482123;4613
1618150481891;4845
1618150482105;4642
1618150482046;4701
1618150482082;4676
1618150482069;4700
1618150481900;4880
1618150481667;5155
1618150481778;5045
1618150481750;5075
1618150481516;5310
1618150482503;4324
1618150481854;4974
1618150481856;4973
1618150481839;4992
1618150482079;4753
1618150481803;5030
1618150480862;5973
1618150481668;5172
1618150482049;4804
1618150481438;5428
1618150481452;5416
1618150482081;4798
1618150481507;5384
1618150481469;5497
1618150482112;4854
1618150482132;4834
1618150482542;4424
1618150480960;6008
1618150481774;5197
1618150481480;5496
1618150481566;5420
1618150482819;4169
1618150482255;4734
1618150481809;5180
1618150482066;4924
1618150482323;4668
1618150482388;4604
1618150482411;4582
1618150482229;4765
1618150482054;4941
1618150482296;4701
1618150482068;4932
1618150481770;5231
1618150482388;4617
1618150482190;4818
1618150482184;4834
1618150482327;4705
1618150482301;4739
1618150481897;5161
1618150481648;5422
1618150482280;4802
1618150482308;4785
1618150481923;5182
1618150482062;5044
1618150482067;5039
1618150482034;5073
1618150482287;4821
1618150482064;5047
1618150481668;5444
1618150482476;4652
1618150481622;5517
1618150482080;5070
1618150482120;5033
1618150482100;5063
1618150482124;5039
1618150482076;5097
1618150482367;4817
1618150482494;4701
1618150481909;5296
1618150482094;5123
1618150481898;5329
1618150482507;4732
1618150482320;4929
1618150482509;4750
1618150482531;4755
1618150482535;4757
1618150482456;4837
1618150482318;4976
1618150482507;4788
1618150482436;4859
1618150482515;4781
1618150482413;4884
1618150482523;4777
1618150482524;4780
1618150482436;4879
1618150482490;4858
1618150482535;4822
1618150482542;4826
1618150482544;4825
1618150482537;4832
1618150482515;4855
1618150482799;4572
1618150482546;4826
1618150482540;4835
1618150482550;4826
1618150482281;5135
1618150482321;5106
1618150482216;5222
1618150482241;5208
1618150482242;5214
1618150481797;5660
1618150483146;4321
1618150482537;4931
1618150482575;4902
1618150481866;5635
1618150482686;4825
1618150482642;4875
1618150482760;4767
1618150482647;4888
1618150482652;4894
1618150483117;4442
1618150483212;4355
1618150481877;5701
1618150482004;5592
1618150482363;5235
1618150477696;9905
1618150482495;5107
1618150482519;5105
1618150482520;5127
1618150483318;4351
1618150482184;5490
1618150482311;5366
1618150482526;5151
1618150482536;5143
1618150482553;5135
1618150482538;5160
1618150482516;5187
1618150482683;5030
1618150482713;5001
1618150482529;5187
1618150482675;5042
1618150482921;4817
1618150483414;4336
1618150483412;4340
1618150482835;4937
1618150482832;4941
1618150482706;5068
1618150483116;4664
1618150482582;5209
1618150482605;5197
1618150483142;4665
1618150482557;5261
1618150483414;4419
1618150481742;6091
1618150482622;5212
1618150482635;5199
1618150482861;4977
1618150482555;5287
1618150482743;5111
1618150483143;4724
1618150483152;4729
1618150483051;4841
1618150483088;4805
1618150482829;5074
1618150482970;4943
1618150482988;4927
1618150483210;4714
1618150483110;4818
1618150483026;4907
1618150483188;4751
1618150483305;4646
1618150483307;4649
1618150482385;5572
1618150482382;5576
1618150483176;4783
1618150483357;4603
1618150483188;4777
1618150483240;4726
1618150483650;4362
1618150483119;4908
1618150483152;4887
1618150482527;5513
1618150483837;4217
1618150482703;5363
1618150482412;5655
1618150482527;5541
1618150482543;5533
1618150483314;4768
1618150482520;5573
1618150482919;5185
1618150483334;4781
1618150482184;5945
1618150483002;5129
1618150482988;5144
1618150482989;5144
1618150482922;5211
1618150482969;5165
1618150483134;5001
1618150483010;5126
1618150482740;5396
1618150482828;5311
1618150482871;5272
1618150483327;4827
1618150483624;4551
1618150483574;4605
1618150483574;4617
1618150483547;4654
1618150483436;4775
1618150484193;4020
1618150483131;5085
1618150483074;5153
1618150482850;5388
1618150482852;5397
1618150483007;5253
1618150483069;5192
1618150482646;5617
1618150483640;4634
1618150483273;5003
1618150483233;5054
1618150484230;4062
1618150483682;4615
1618150483476;4833
1618150483765;4544
1618150483674;4636
1618150483831;4480
1618150483827;4485
1618150483830;4482
1618150483837;4476
1618150483792;4522
1618150483787;4542
1618150483706;4623
1618150483821;4508
1618150483852;4478
1618150483381;4949
1618150483887;4443
1618150483944;4387
1618150483806;4525
1618150483410;4921
1618150483199;5132
1618150483374;4957
1618150483404;4927
1618150483288;5043
1618150483427;4904
1618150483794;4537
1618150483237;5094
1618150483196;5148
1618150483324;5031
1618150483413;4945
1618150483358;5001
1618150483899;4481
1618150483276;5137
1618150483254;5170
1618150483960;4495
1618150483874;4603
1618150483776;4704
1618150483480;5011
1618150483910;4592
1618150484006;4508
1618150483794;4730
1618150483853;4675
1618150484039;4504
1618150482926;5650
1618150483612;4975
1618150483526;5063
1618150483370;5229
1618150483523;5077
1618150483543;5057
1618150483459;5144
1618150483382;5222
1618150477656;10949
1618150482564;6043
1618150482919;5695
1618150483460;5165
1618150483429;5232
1618150482991;5692
1618150483623;5072
1618150483443;5252
1618150483678;5018
1618150483630;5066
1618150484146;4559
1618150484229;4477
1618150484116;4599
1618150484137;4580
1618150484225;4492
1618150483203;5514
1618150484206;4512
1618150484169;4558
1618150483556;5173
1618150483567;5172
1618150483461;5289
1618150484208;4544
1618150482436;6327
1618150483649;5125
1618150483637;5148
1618150483647;5140
1618150484352;4455
1618150483203;5614
1618150483669;5150
1618150483925;4903
1618150483840;5000
1618150483660;5183
1618150483815;5028
1618150483869;4974
1618150483830;5014
1618150483220;5624
1618150483899;4945
1618150483873;4971
1618150483828;5018
1618150483682;5164
1618150483790;5057
1618150483437;5410
1618150483881;4967
1618150483809;5040
1618150483818;5032
1618150484234;4619
1618150483340;5536
1618150483903;4974
1618150483857;5030
1618150484002;4896
1618150483988;4921
1618150483865;5094
1618150484022;4948
1618150484746;4247
1618150484244;4752
1618150484050;4953
1618150484096;4907
1618150483873;5131
1618150484564;4448
1618150484266;4748
1618150484269;4755
1618150484327;4712
1618150482768;6281
1618150483414;5637
1618150484347;4722
1618150484258;4811
1618150484297;4780
1618150484248;4829
1618150484008;5106
1618150484103;5021
1618150484399;4727
1618150484396;4740
1618150484113;5023
1618150484108;5030
1618150484236;4904
1618150484133;5016
1618150484059;5090
1618150484096;5054
1618150484094;5058
1618150484142;5014
1618150484328;4839
1618150484019;5149
1618150484297;4893
1618150484438;4762
1618150484506;4696
1618150484182;5063
1618150484243;5014
1618150483689;5578
1618150483809;5471
1618150484204;5076
1618150484225;5055
1618150484317;4963
1618150484672;4630
1618150484438;4875
1618150484547;4777
1618150484507;4819
1618150484468;4858
1618150484568;4763
1618150484873;4475
1618150484677;4682
1618150484008;5353
1618150484361;5020
1618150484362;5029
1618150484233;5168
1618150484234;5177
1618150484102;5318
1618150484678;4753
1618150484624;4817
1618150484776;4666
1618150484376;5067
1618150484959;4485
1618150485335;4111
1618150484843;4604
1618150484507;4946
1618150483571;5882
1618150477650;11803
1618150484084;5379
1618150484698;4783
1618150484868;4622
1618150484898;4603
1618150484859;4665
1618150484507;5017
1618150484474;5061
1618150484495;5050
1618150484529;5028
1618150484541;5017
1618150484411;5147
1618150484518;5042
1618150484844;4722
1618150484518;5059
1618150484447;5141
1618150485388;4215
1618150484103;5503
1618150484389;5228
1618150484437;5180
1618150484789;4836
1618150484865;4760
1618150484948;4678
1618150484902;4725
1618150485023;4604
1618150484967;4661
1618150484998;4630
1618150484323;5306
1618150484489;5142
1618150485066;4567
1618150484794;4841
1618150485009;4627
1618150484956;4681
1618150484446;5194
1618150485045;4649
1618150485020;4684
1618150484941;4774
1618150485214;4532
1618150484296;5451
1618150484529;5226
1618150484492;5263
1618150484281;5477
1618150484571;5196
1618150484640;5127
1618150484694;5074
1618150484821;4947
1618150485261;4511
1618150485051;4724
1618150485144;4631
1618150485306;4470
1618150485287;4490
1618150484469;5310
1618150485433;4346
1618150485690;4090
1618150484754;5030
1618150484965;4821
1618150485294;4494
1618150485318;4477
1618150485842;3954
1618150484466;5331
1618150485553;4245
1618150485503;4296
1618150485447;4353
1618150485507;4293
1618150485338;4463
1618150485562;4239
1618150485488;4314
1618150485475;4328
1618150485051;4753
1618150485583;4222
1618150485101;4706
1618150485119;4690
1618150485590;4220
1618150485168;4643
1618150485010;4801
1618150484715;5097
1618150485138;4674
1618150485736;4077
1618150485191;4624
1618150485682;4133
