time;response time (ms)
10;683.3584729981378
20;668.8730158730159
30;719.0846833578793
40;659.367053998633
50;702.2567567567568
60;682.6573033707865
70;805.6587926509186
80;1791.72893081761
90;1974.4231738035264
100;2346.7833333333333
110;1659.6610677864428
120;1922.1504251144538
130;1849.283435582822
140;2036.358208955224
150;1846.2274732199119
160;1862.542095699576
170;1825.2714025500911
180;1626.6065411298316
190;1638.4704632384191
200;1106.9057324840765
210;1121.9066265060242
220;1070.2402647975077
230;1068.792438843588
240;1029.6943119266055
250;986.4185502727981
260;549.7351598173516
270;404.32988298829883
280;406.62660753880266
290;398.32951036612263
300;674.7614356087263
310;684.1798460461862
320;662.2744827586207
330;663.1354447439353
340;645.7810810810811
350;665.3048699132755
360;707.6748695003729
370;663.4751161247511
380;645.2692565304756
390;679.0132960111966
400;686.574841883345
410;653.4600402955003
420;667.5989010989011
430;660.9274965800273
440;919.3591782637508
450;1749.6241569589208
460;1780.668501529052
470;1822.6545674531155
480;1867.9620563035496
490;1841.72012012012
500;1871.2314622314623
510;2043.3870550161812
520;1746.3497596153845
530;1887.2370820668693
540;1910.7316910785619
550;1897.2283044058745
560;1867.8234200743495
570;1427.7343826856861
580;1669.4700186219738
590;1074.888711607499
600;1141.0930497531333
610;1054.3145520875557
620;998.7160883280757
630;539.1388088376561
640;458.36767578125
650;461.9269020387867
660;462.23546371936567
670;604.5201586252479
680;705.2695530726257
690;673.6381350034794
700;644.78125
710;666.6490288010717
720;686.3834849545136
730;652.5530201342282
740;696.8329718004338
750;651.0101557210562
760;663.9686648501363
770;650.3613333333333
780;682.1388888888889
790;673.1088435374149
800;692.2566995768689
810;872.3228438228439
820;1746.641485275288
830;1881.2386432465173
840;1878.4797806716929
850;1932.876397515528
860;1834.3748378728924
870;2028.9386075949367
880;1825.3366804489074
890;1832.7385998715479
900;1844.6851851851852
910;1930.7514488087572
920;1770.9786374133948
930;1339.1555239449976
940;1588.2898199445983
950;1087.9657643312103
960;1048.0356347438753
970;1025.8346541786743
980;1120.1958213846783
990;980.7739340305712
1000;488.571906354515
1010;453.42582552981764
1020;427.41655044165503
1030;435.0880804212542
1040;633.0889610389611
1050;649.6505190311418
1060;672.0299651567944
1070;659.0640593391773
1080;682.4155313351498
1090;673.3802008608321
1100;695.4072553045859
1110;620.020658489348
1120;683.5146324054247
1130;662.7957937584803
1140;695.0901162790698
1150;683.906529209622
1160;640.3145846958797
1170;648.1017060367454
1180;1021.6362451108214
1190;1821.6509433962265
1200;1922.1006289308177
1210;1830.623768877216
1220;1933.8418604651163
1230;1862.8369696969696
1240;1811.1077726975832
1250;1802.5839598997493
1260;2017.6981374438021
1270;1895.2814996926859
1280;1815.3179611650485
1290;1263.4997701149425
1300;1453.2738012508687
1310;1112.6863863150393
1320;1025.8714452668485
1330;1107.3827712312068
1340;1066.718278778963
1350;1024.6017953321364
1360;927.494276369583
1370;446.01956323930847
1380;410.12159238424925
1390;409.88804299149126
1400;434.79788213627995
1410;633.3551701991008
1420;673.0227429359063
1430;657.4359150102811
1440;648.845467032967
1450;677.2481254260396
1460;639.2778497409327
1470;678.512729844413
1480;673.3549060542797
1490;659.7772479564032
1500;668.338566552901
1510;648.4432989690722
1520;654.2199335548173
1530;681.1347615756738
1540;709.5890510948905
1550;1027.7551146931185
1560;1745.6110471806674
1570;1912.8303457106274
1580;1765.0038119440915
1590;1922.7103530819868
1600;1930.4477228992944
1610;1828.9228808158061
1620;1937.6928614277144
1630;1720.26871657754
1640;1926.0698393077873
1650;1371.484225621415
1660;1852.7944649446495
1670;1166.2542584129621
1680;1119.172385283175
1690;1126.790269828291
1700;1041.634944803959
1710;1110.8174224343675
1720;1112.0630522088354
1730;883.6543778801844
1740;451.7609561752988
1750;422.57003416300637
1760;434.6531850353893
1770;614.2001321003963
1780;671.864771151179
1790;652.4739617666447
1800;595.1069558713538
