simultaneous users;total_time;total_invocations;success;mw_failed;vm_fails;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
5;119109;5000;5000;0;0;108.6902;4.941083567535014;4.546024910741736;41.9783559596672;0.0;165;102
10;130612;10000;10000;0;0;119.9229;13.062305231918213;10.892252632248063;76.56264355495667;0.0;182;102
15;145474;15000;15000;0;0;134.1148;22.544646926347507;16.809962007435054;103.11120887581286;0.0;265;102
5;119342;5000;5000;0;0;108.8094;4.901538192785079;4.5047010577993065;41.896398585577586;0.0;150;102
10;130472;10000;10000;0;0;119.7098;13.055789111460554;10.90619908433608;76.6447973511558;0.0;194;102
15;144806;15000;15000;0;0;133.92713333333333;22.4020612282004;16.727051995090164;103.58686794746075;0.0;250;102
