simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
20;214250;20000;20000;0;190.808;50.03630099808418;26.223376901431898;93.34889148191365;0.0;520;104
30;268415;30000;30000;0;244.4358;77.17076166469093;31.57097350907311;111.76722612372632;0.0;805;103
40;324653;40000;40000;0;300.428875;103.96862809581108;34.60673615204633;123.20847181452197;0.0;888;103
50;381393;50000;50000;0;357.76032;131.0620266079919;36.63403102054244;131.09836834970753;0.0;1568;104
60;442658;60000;60000;0;416.1385833333333;162.66486429351497;39.089108967148555;135.54482241369183;0.0;1608;104
70;502191;70000;70000;0;477.04637142857143;198.04661853576133;41.51517135382194;139.3891965407584;0.0;1975;104
80;566508;80000;80000;0;539.3775625;234.91761622457932;43.553464689139595;141.21601107133526;0.0;4190;103
90;627289;90000;90000;0;600.2531333333334;282.42514825624875;47.05100774532934;143.4745388489197;0.0;5325;103
100;684236;100000;100000;0;656.43139;306.14061797391025;46.637108254970904;146.14840493630854;0.0;4473;104
