simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
500;1668618;500000;500000;0;1636.351504;504.5220793761118;30.832133447051348;299.6491707508849;0.0;9041;103
600;2001674;600000;600000;0;1969.727785;528.804696787645;26.846587676461343;299.74910999493426;0.0;17513;104
700;2325139;700000;700000;0;2292.5389785714287;571.1858827759544;24.91499111312309;301.0572701244958;0.0;17129;104
800;2654672;800000;800000;0;2621.50142625;596.3605765645377;22.748817551383844;301.3554970256212;0.0;17949;104
900;3030264;900000;899996;4;2995.3578715905405;682.6739213913504;22.7910637278493;297.0025053922694;4.444444444444444E-4;19266;104
