simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
200;697025;200000;200000;0;665.973285;379.42044357239615;56.97232188110911;286.93375416950613;0.0;16084;103
300;1005219;300000;299996;4;971.1738989853199;504.20397092540935;51.91696064445311;298.43844973085464;0.0013333333333333333;17144;75
400;1332790;400000;400000;0;1300.469945;498.8504216306277;38.35924263752421;300.1222998371837;0.0;9132;104
500;1663807;500000;499980;20;1631.0115164606584;532.7013690941845;32.6607975307349;300.5036040838871;0.004;10194;30
600;1993412;600000;599990;10;1961.383768062801;563.2830977670817;28.718658068809212;300.98644936420567;0.0016666666666666668;10364;56
700;2328068;700000;699992;8;2294.1896221671104;595.7003708230189;25.965611781484544;300.6750661922246;0.001142857142857143;17543;74
800;3678681;800000;799744;256;3582.5850772247118;2991.784993419728;83.50911224521;217.39966036739798;0.032;129945;103
900;3491011;900000;65532;834468;45770.97190685467;30469.018000116608;66.56843132394478;18.77163950500299;92.71866666666668;413682;61
1000;2091937;0;0;1000000;0.0;0.0;NaN;0.0;Infinity;0;0
