simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
20;159200;20000;20000;0;137.5639;22.47466512138981;16.337618460504398;125.62814070351759;0.0;338;103
30;188241;30000;30000;0;165.80983333333333;37.83132005272156;22.816089547999198;159.3701690917494;0.0;388;104
40;215478;40000;40000;0;192.7621;53.35659262677311;27.68002248718659;185.63380020234084;0.0;1196;104
50;243677;50000;50000;0;220.17178;68.96552353531679;31.323507279323803;205.18965679978004;0.0;757;103
60;273496;60000;60000;0;248.41198333333332;84.248985659133;33.91502476194271;219.3816362944979;0.0;798;103
70;300597;70000;70000;0;276.2542857142857;99.35559925622061;35.96526982353445;232.86992218817886;0.0;1320;103
80;332628;80000;80000;0;306.682225;118.07928142992807;38.50216015288401;240.50891686809288;0.0;1637;104
90;360364;90000;90000;0;336.0429222222222;135.01266762015226;40.1772091277285;249.74747755047673;0.0;1518;104
100;387145;100000;100000;0;361.54273;150.75377912731176;41.69736150615219;258.3011533146495;0.0;1684;104
