simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
20;212408;20000;20000;0;190.40685;49.764511937824935;26.135883208941767;94.15841211253813;0.0;476;103
30;267458;30000;30000;0;244.09513333333334;76.29667001718192;31.25694026557757;112.16714400017946;0.0;659;103
40;321800;40000;40000;0;298.371175;102.66795323680567;34.4094744530217;124.30080795525171;0.0;1216;104
50;380310;50000;50000;0;356.38028;129.66692167755488;36.38442667971271;131.47169414425073;0.0;1129;104
60;444686;60000;60000;0;420.84228333333334;162.95709750027302;38.72165510783546;134.92666735629186;0.0;2512;104
70;503221;70000;70000;0;477.6387571428571;193.00948973394318;40.40909303266944;139.10389272307793;0.0;1888;104
80;563457;80000;80000;0;535.9360375;234.10324399804722;43.68119096638416;141.98066578283704;0.0;2269;104
90;624396;90000;90000;0;595.7727444444445;268.21402083873033;45.019518489191505;144.139296215863;0.0;2703;103
100;684201;100000;100000;0;655.60316;307.492332641581;46.90220416899471;146.15588109342139;0.0;3914;103
