simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
20;274671;20000;20000;0;251.1056;70.28014807611521;27.988283843974493;72.81438520994207;0.0;654;104
30;351099;30000;30000;0;328.0033666666667;100.03018356102817;30.496694158229115;85.44598532037972;0.0;908;104
40;430221;40000;40000;0;406.14645;129.2780722817942;31.830408041679103;92.97547074643032;0.0;1025;105
50;504089;50000;50000;0;479.33078;159.23232468081366;33.21971618029905;99.18883371785537;0.0;1333;105
60;578959;60000;60000;0;553.9401;192.52245252671722;34.755103038526585;103.63428152943473;0.0;1759;105
70;660736;70000;70000;0;633.8335428571429;240.62751730908732;37.96383451472232;105.94246416117784;0.0;2340;104
80;738282;80000;80000;0;710.2069875;294.5368810409887;41.47197735659968;108.35967828011519;0.0;4389;106
90;816340;90000;90000;0;788.8237444444444;346.4920525591798;43.92515501713358;110.24818090501506;0.0;4072;106
100;893281;100000;100000;0;863.49351;399.7885734571645;46.29896679329582;111.94685658824044;0.0;7985;104
