time;response time (ms)
10;826.4969217238347
20;680.1691648822269
30;726.9172361427487
40;665.7137978142076
50;689.3471428571429
60;673.0318246110326
70;1254.2284459088412
80;1932.5598958333333
90;1946.656105610561
100;1958.236626809314
110;1883.9284294234592
120;1856.2873786407768
130;1874.551515151515
140;1936.8581293157565
150;2042.9826714801445
160;1874.5251225490197
170;1837.3944444444444
180;1893.6358915175995
190;1127.0320792079208
200;1075.3455582722086
210;995.5487057220708
220;973.828092959672
230;996.3272966743497
240;1002.4244205027751
250;610.1562382914949
260;365.93304953560374
270;364.2328609728074
280;528.0242980561555
290;688.7516387472688
300;688.2131704005432
310;645.947622329428
320;664.0244565217391
330;672.234617985125
340;659.4926273458445
350;653.0678307588986
360;669.465877437326
370;1037.6432291666667
380;1947.058486967578
390;1773.5191024863555
400;1966.0717105263159
410;1841.2535392535392
420;1933.1208927464352
430;1860.8443579766538
440;1783.2756446991405
450;1939.1640316205533
460;1903.0713838447089
470;1845.462676529926
480;1548.6323024054982
490;1054.6695951107715
500;972.3296183721716
510;1030.0609714088873
520;958.4689858877584
530;952.6034816247583
540;961.7651565622918
550;844.4110846650799
560;363.46398140975987
570;357.77941732879304
580;363.9969313387035
590;592.7896944278011
600;633.1147757255936
610;671.3232118758434
620;651.5487465181059
630;691.9462665736218
640;670.8027210884354
650;670.961511546536
660;657.1140983606557
670;631.6151761517615
680;1644.1786922209697
690;1795.148923792903
700;1814.2403297400126
710;1805.7769185008924
720;1964.3331246086411
730;1839.050214329455
740;1916.6142857142856
750;1938.0947567909034
760;1820.8930348258707
770;1797.6924019607843
780;1633.3388946819605
790;1048.7973782771535
800;1027.377540106952
810;987.6178618857901
820;984.4263618022865
830;945.2102713178294
840;972.8039597533268
850;936.1596945551129
860;444.6270864946889
870;365.90425531914894
880;372.43189755529687
890;444.1986301369863
900;645.9409422694094
910;649.8552544613351
920;668.6245538900785
930;674.6493078444298
940;665.4621318373072
950;622.2937249666221
960;679.2598105548038
970;658.1333784698713
980;1360.391156462585
990;1850.164047768699
1000;1944.8202319587629
1010;1841.909265175719
1020;1916.2679738562092
1030;1822.9368548876746
1040;1782.7739557739558
1050;1811.9503504672898
1060;1807.4721701063165
1070;1920.8916060806346
1080;1748.012406947891
1090;1046.629893238434
1100;976.3738348868176
1110;1000.1642335766423
1120;955.6746317512275
1130;971.580852503383
1140;961.9024547803617
1150;962.6003989361702
1160;687.8007339449541
1170;367.411583011583
1180;357.9744859101295
1190;421.5346833261525
1200;668.1834992887624
1210;687.478561549101
1220;689.5331920903955
1230;656.9873670212766
1240;681.5812324929972
1250;658.5443989071039
1260;685.4570617459191
1270;664.1037991858888
1280;947.8566176470588
1290;2022.2007848266842
1300;1965.3648186173853
1310;2271.6391912908243
1320;1995.8734344100199
1330;1823.8813559322034
1340;1888.1276729559747
1350;1866.365868631062
1360;1840.9413599500936
1370;2120.6068620443175
1380;1956.8112183353437
1390;1038.6357643180881
1400;993.9793500338524
1410;965.388978930308
1420;972.8545088836742
1430;989.028305028305
1440;962.6992632283992
1450;998.1167684996606
1460;899.6904596100278
1470;372.17708737864075
1480;375.83413461538464
1490;365.6496572734197
1500;404.3883495145631
1510;649.7943548387096
1520;649.1568106312293
1530;662.0418604651163
1540;640.8801324503311
1550;651.5611899932387
1560;644.6297577854672
1570;691.3021483021483
1580;633.7393302692055
1590;1565.7434279705574
1600;1866.8267882187938
1610;1962.8763020833333
1620;1932.0012414649286
1630;1899.964824120603
1640;1883.0712545676006
1650;1894.5317357512954
1660;1991.5931271477664
1670;1862.8006079027355
1680;1896.3053123175714
1690;1018.25
1700;984.0531353135314
1710;945.6766217084136
1720;984.7658716829022
1730;978.8449848024316
1740;1010.1696065128901
1750;986.836867862969
1760;944.0790729379686
1770;498.24441964285717
1780;365.2685581033813
1790;352.12518628912073
