time;response time (ms)
10;844.9024390243902
20;730.1434078643023
30;723.8773096821877
40;689.7296137339056
50;676.9938440492476
60;675.3307529908515
70;1754.2611540749554
80;1379.5679184051924
90;1000.6499826207855
100;956.4444444444445
110;982.7764705882353
120;977.0650102110279
130;1001.4821546596166
140;993.5844020797227
150;954.4302442288391
160;974.8860801050558
170;964.058956185567
180;968.8034626482847
190;978.4475500345065
200;977.6425309849967
210;991.9455411844792
220;940.2806792694649
230;968.8702416418405
240;967.944658944659
250;398.8206650831354
260;540.4879385964912
270;687.9317073170731
280;645.1995926680245
290;661.576
300;667.3290229885057
310;670.5222146274778
320;668.304435483871
330;658.8918558077437
340;1779.6168910648714
350;1205.9142610943559
360;986.9503738953093
370;981.6770310932799
380;989.811530681052
390;963.3237850016093
400;1126.682732447818
410;995.7748299319728
420;960.6118143459915
430;966.863422818792
440;963.3065426768516
450;952.9406965798556
460;966.6400532268796
470;1012.5679513184584
480;976.0355585374035
490;980.2911978821973
500;987.5367847411444
510;976.2097042206714
520;453.9965183752418
530;498.57705912076807
540;644.9946344735077
550;668.0919778699862
560;677.7334263782275
570;668.193220338983
580;671.2630480167014
590;656.3744911804613
600;663.554347826087
610;1597.7417893544734
620;1316.4408498309995
630;978.3876535014936
640;997.4959758551308
650;921.0579710144928
660;1032.6852233676975
670;996.4215851602023
680;935.9335686777921
690;952.8681354817494
700;944.4478125
710;924.9772654498879
720;960.3120401337793
730;995.6190317195326
740;954.1025390625
750;971.84121291164
760;946.0208
770;963.7821024617432
780;967.157340355497
790;509.03764066744276
800;456.11479234717683
810;668.8522099447514
820;646.060446780552
830;673.0076976906928
840;669.4951523545707
850;671.3647375504711
860;682.1487143849896
870;632.4595141700405
880;1635.6461359674609
890;1749.3892063492065
900;998.9975694444445
910;971.5268243918694
920;989.3408713002993
930;968.3017127799736
940;982.9252776842814
950;966.638832997988
960;991.2377988863414
970;956.6723692704971
980;1010.2768202602884
990;977.7428940568475
1000;958.2145182291666
1010;971.3205170699371
1020;990.0341446923597
1030;1032.5891873278238
1040;965.5656123822342
1050;968.5660974067047
1060;524.8132796780684
1070;425.38879159369526
1080;688.045102184637
1090;631.6492829204693
1100;652.2794214332675
1110;679.931899641577
1120;671.6468172484599
1130;665.912925170068
1140;653.4255319148937
1150;1509.305896088733
1160;1733.9444444444443
1170;1017.2990397805213
1180;997.6809019473864
1190;974.7130672125554
1200;1017.001001001001
1210;972.8220735785953
1220;953.3424612339162
1230;1004.3065224738087
1240;974.372606296657
1250;943.6698517298188
1260;969.0079417604236
1270;975.9535412605588
1280;929.2025559105431
1290;957.9311267134738
1300;996.4775577557756
1310;989.3412751677853
1320;996.3672008182748
1330;601.8823305407464
1340;375.15125049622867
1350;659.8026845637584
1360;664.8229729729729
1370;674.4890304317056
1380;658.3647757255936
1390;661.862678450034
1400;681.1881258941345
1410;678.0798022598871
1420;1457.8365973072216
1430;1059.7363875328576
1440;987.8706038487061
1450;977.9789579158316
1460;956.9311868686868
1470;986.2023121387283
1480;946.5355866103347
1490;964.9021164021163
1500;957.7585985213758
1510;961.3640583554377
1520;968.6136887133925
1530;1004.0952380952381
1540;942.2953216374269
1550;968.2341479524439
1560;941.3522053982883
1570;969.549376797699
1580;984.9380952380952
1590;949.6675307841866
1600;633.62532491645
1610;364.2466177039041
1620;612.2565217391304
1630;658.1119557705598
1640;664.5670937289278
1650;675.145704467354
1660;661.508904109589
1670;677.7280945757997
1680;657.1245858184228
1690;1381.430959752322
1700;1075.8095052590572
1710;968.662969004894
1720;970.8811980033278
1730;977.2481605351171
1740;967.9134827912851
1750;962.019522046449
1760;947.0393880208334
1770;990.7492487479132
1780;972.7977792732166
1790;972.4029352901935
1800;903.1734693877551
1810;672.891713091922
1820;651.4623509369676
1830;666.8292847503374
1840;661.1322033898305
1850;670.4605678233438
1860;670.5113367174281
