1210.1380000000001,491.67169235304374
1209.2348,483.34928315030345
1208.5620000000001,469.06116530115696
1209.5029,494.3709320474205
1209.6044000000002,507.1194676958197
1212.8079,479.6611398461394
1211.661,491.7443593275808
1211.269,475.23457852881756
1213.8017,558.9577203603372
1216.4444,498.0253967803487
1213.4429,517.1402466865871
1216.066,489.072305100137
1214.5494,489.6549917653613
1218.6793,512.448825378079
1214.4727,501.92675591319113
1214.0626,490.81570093719347
1211.9901,501.4506804068352
1217.2161,503.2077350391688
1214.6458,503.2103647675402
1220.6306,514.0070284209804
1211.5756000000001,494.0402937674482
1216.2011,487.2875278234271
1214.4808,527.4697891530915
1218.2678,501.0697999057594
1215.72,469.5896296150759
1212.6229,512.8301972161036
1214.1707000000001,503.22216804961164
1212.2341000000001,503.0382451114372
1215.8976,503.05374247790064
1215.6163000000001,502.5327716606841
1214.4151000000002,528.1957128405116
1216.9888,497.2501954250446
1218.9479000000001,507.52723254498125
1219.6153000000002,519.023556547422
1219.4643,553.2733992077849
1219.413,499.41386389621294
1215.7492,517.552124446912
1217.4073,500.08217387222703
1217.989,491.8381523995627
1217.9986000000001,507.0128913600132
1219.6582,490.6542113630258
1214.0295,471.05747265488134
1216.5172,493.0613019178293
1217.8855,509.4681263503406
1219.6979000000001,512.8194226154185
1222.4705000000001,506.64052028181584
1215.8291000000002,567.1678159295824
1222.6621,503.97984611700406
1220.1473,496.76554631285603
1218.5442,494.2770962032766
1215.862,519.8618987725293
1218.4926,502.70463847133345
1221.8704,533.1419057183585
1224.9202,568.6732038290843
1219.5963000000002,503.7745267514926
1223.0128,530.3733441874529
1221.9416,513.8374076277317
1220.3459,539.7191233654803
1218.333,493.7760824432054
1219.3742,524.8234039511705
1218.0494,552.7862087813894
1220.0641,514.935156124236
1222.2423000000001,495.14176326309075
1220.7830000000001,510.4081821074542
1222.5855000000001,560.7412119332998
1220.5063,499.3220141428683
1221.7557000000002,508.38448077762894
1221.6801,494.77912001392116
1226.4091,515.6086529195243
1218.4702,510.8512096567851
1220.5127,506.47086146397527
1222.2167,521.7661615454218
1224.5986,525.2072994054585
1221.0508,532.1507217494174
1218.4884,514.9229410591092
1224.1533000000002,512.683447588132
1218.3466,522.9755856775356
1223.5073,525.9797722525001
1224.5518,537.1837435684324
1220.8310000000001,513.7584409161188
1220.9771,512.3933429206286
1220.3590000000002,512.9452541961765
1224.4118,518.1568423480358
1221.0407,517.103676321022
1224.1153000000002,521.8020350116356
1220.1588000000002,525.9905879313994
1223.6725000000001,521.0922687576605
1224.6345000000001,510.9138631974187
1222.9165,519.8763061201353
1221.4207000000001,530.3396948472771
1221.3476,531.8484214967501
1220.6942000000001,510.97880760413346
1216.5769,529.7784535137029
1218.5561,521.280132510769
1225.3951,549.5498169375726
1219.1707000000001,540.1046934340571
1223.5674000000001,527.007889114346
1220.2022,536.159076740026
1223.4752,551.4089079470301
1216.9424000000001,537.8014590191925
