time_stamp,elapsed_time,,,,,
1618147308478,5589,,,,,
1618147334590,5589,,,,,
1618147360283,5589,,,,,
1618147383322,5589,,,,,
1618147419100,5589,,,,,
1618147421806,5589,,,,,
1618147427130,5589,,,,,
1618147431475,5589,,,,,
1618147448567,5589,,,,,
1618147449826,5589,,,,,
1618147455433,5589,,,,,
1618147458265,5589,,,,,
1618147507428,5589,,,,,
1618147518865,5589,,,,,
1618147522240,5589,,,,,
1618147524564,5589,,,,,
1618147548821,5589,,,,,
1618147554409,5589,,,,,
1618147555570,5589,,,,,
1618147574086,5589,,,,,
1618147590436,5589,,,,,
1618147609489,5589,,,,,
1618147609983,5589,,,,,
1618147643450,5589,,,,,
1618147654515,5589,,,,,
1618147663945,5589,,,,,
1618147671620,5589,,,,,
1618147676625,5589,,,,,
1618147114324,5590,,,,,
1618147126830,5590,,,,,
1618147146724,5590,,,,,
1618147174834,5590,,,,,
1618147193924,5590,,,,,
1618147222051,5590,,,,,
1618147226217,5590,,,,,
1618147258179,5590,,,,,
1618147262485,5590,,,,,
1618147271566,5590,,,,,
1618147399861,5590,,,,,
1618147439995,5590,,,,,
1618147514679,5590,,,,,
1618147528772,5590,,,,,
1618147530546,5590,,,,,
1618147533377,5590,,,,,
1618147538337,5590,,,,,
1618147557714,5590,,,,,
1618147573115,5590,,,,,
1618147575139,5590,,,,,
1618147615680,5590,,,,,
1618147624151,5590,,,,,
1618147665397,5590,,,,,
1618147672729,5590,,,,,
1618147126893,5591,,,,,
1618147136993,5591,,,,,
1618147151017,5591,,,,,
1618147154514,5591,,,,,
1618147198069,5591,,,,,
1618147227739,5591,,,,,
1618147232901,5591,,,,,
1618147246387,5591,,,,,
1618147257578,5591,,,,,
1618147301686,5591,,,,,
1618147320386,5591,,,,,
1618147329308,5591,,,,,
1618147351078,5591,,,,,
1618147351353,5591,,,,,
1618147385903,5591,,,,,
1618147387504,5591,,,,,
1618147421858,5591,,,,,
1618147428407,5591,,,,,
1618147451772,5591,,,,,
1618147459175,5591,,,,,
1618147508399,5591,,,,,
1618147532676,5591,,,,,
1618147533843,5591,,,,,
1618147536240,5591,,,,,
1618147544471,5591,,,,,
1618147555443,5591,,,,,
1618147556636,5591,,,,,
1618147557586,5591,,,,,
1618147574226,5591,,,,,
1618147575139,5591,,,,,
1618147589378,5591,,,,,
1618147590352,5591,,,,,
1618147602376,5591,,,,,
1618147615712,5591,,,,,
1618147623400,5591,,,,,
1618147638729,5591,,,,,
1618147667076,5591,,,,,
1618147669545,5591,,,,,
1618147683370,5591,,,,,
1618147685826,5591,,,,,
1618147131199,5592,,,,,
1618147137148,5592,,,,,
1618147141961,5592,,,,,
1618147162635,5592,,,,,
1618147168184,5592,,,,,
1618147171179,5592,,,,,
1618147173905,5592,,,,,
1618147183091,5592,,,,,
1618147191098,5592,,,,,
1618147203816,5592,,,,,
1618147217868,5592,,,,,
1618147217927,5592,,,,,
1618147219534,5592,,,,,
1618147220403,5592,,,,,
1618147220583,5592,,,,,
1618147238234,5592,,,,,
1618147276949,5592,,,,,
1618147284700,5592,,,,,
1618147289353,5592,,,,,
1618147307068,5592,,,,,
1618147334541,5592,,,,,
1618147334543,5592,,,,,
1618147348531,5592,,,,,
1618147353204,5592,,,,,
1618147354389,5592,,,,,
1618147355367,5592,,,,,
1618147356566,5592,,,,,
1618147357146,5592,,,,,
1618147364111,5592,,,,,
1618147365934,5592,,,,,
1618147385829,5592,,,,,
1618147406147,5592,,,,,
1618147407732,5592,,,,,
1618147489205,5592,,,,,
1618147502776,5592,,,,,
1618147532678,5592,,,,,
1618147544464,5592,,,,,
1618147552989,5592,,,,,
1618147555620,5592,,,,,
1618147580997,5592,,,,,
1618147586329,5592,,,,,
1618147634850,5592,,,,,
1618147638741,5592,,,,,
1618147691721,5592,,,,,
1618147694311,5592,,,,,
1618147695906,5592,,,,,
1618147702249,5592,,,,,
1618147707009,5592,,,,,
1618147113935,5593,,,,,
1618147114007,5593,,,,,
1618147191948,5593,,,,,
1618147194984,5593,,,,,
1618147210383,5593,,,,,
1618147211249,5593,,,,,
1618147220727,5593,,,,,
1618147227200,5593,,,,,
1618147230830,5593,,,,,
1618147237106,5593,,,,,
1618147280240,5593,,,,,
1618147347997,5593,,,,,
1618147352922,5593,,,,,
1618147354484,5593,,,,,
1618147365641,5593,,,,,
1618147377556,5593,,,,,
1618147379708,5593,,,,,
1618147397282,5593,,,,,
1618147447104,5593,,,,,
1618147496729,5593,,,,,
1618147499602,5593,,,,,
1618147502611,5593,,,,,
1618147520342,5593,,,,,
1618147545797,5593,,,,,
1618147555620,5593,,,,,
1618147556662,5593,,,,,
1618147565273,5593,,,,,
1618147575142,5593,,,,,
1618147602325,5593,,,,,
1618147627249,5593,,,,,
1618147639103,5593,,,,,
1618147641918,5593,,,,,
1618147662736,5593,,,,,
1618147681120,5593,,,,,
1618147695950,5593,,,,,
1618147696350,5593,,,,,
1618147095691,5594,,,,,
1618147112132,5594,,,,,
1618147147677,5594,,,,,
1618147161341,5594,,,,,
1618147174743,5594,,,,,
1618147186857,5594,,,,,
1618147201552,5594,,,,,
1618147213673,5594,,,,,
1618147217855,5594,,,,,
1618147231487,5594,,,,,
1618147238152,5594,,,,,
1618147238603,5594,,,,,
