simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
700;444911;70000;70000;0;4277.372257142857;1095.1962590889445;25.604417695000887;157.33483775406768;0.0;13253;104
800;500946;80000;79989;11;4839.174836540024;1199.7762459329385;24.79299232740204;159.67589321004658;0.01375;21098;105
