simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
300;191599;30000;30000;0;1750.5122;934.2067731830012;53.36762424066518;156.57701762535294;0.0;21082;104
400;250777;40000;40000;0;2343.01875;1032.4431587115762;44.06465627778592;159.50426075756548;0.0;12070;104
