simultaneous users;total_time;total_invocations;success;failed;response time average (ms);standard_deviation;percent;throughput;fail_tax;hi_value;low_value
20;199919;20000;20000;0;187.64465;55.13307409505167;29.38163922875055;100.04051640914571;0.0;505;102
30;248126;30000;30000;0;234.2026;84.00365412907286;35.867942597167094;120.90631372770287;0.0;823;103
40;307707;40000;40000;0;293.452775;113.42167289233755;38.650741296393456;129.99379279639396;0.0;939;103
50;369577;50000;50000;0;356.03352;138.068789580494;38.77971646616139;135.2898042897691;0.0;1177;104
60;441784;60000;60000;0;426.61466666666666;169.90375463671455;39.826046292371856;135.81297647719248;0.0;1547;103
70;515339;70000;70000;0;499.35918571428573;254.38620252155468;50.9425299061395;135.83291774928736;0.0;3645;103
80;580186;80000;80000;0;562.5083375;323.5607540323849;57.52105923805705;137.88681560740866;0.0;4016;104
90;645809;90000;90000;0;625.4023333333333;395.4141345173266;63.2255611215596;139.36008943820852;0.0;4023;103
100;710885;100000;100000;0;691.06569;462.0695794117874;66.86333674180632;140.66972857775872;0.0;7760;104
