time;response time (ms)
10;971.9491211840888
20;927.7917808219178
30;875.3306523681858
40;924.4483720930233
50;937.3485714285714
60;915.9511754068716
70;885.9092495636999
80;888.845313921747
90;893.5714285714286
100;900.3824057450628
110;885.5415549597856
120;1255.8591660110148
130;2716.3756660746003
140;2489.9678284182305
150;2713.3987138263665
160;2374.7856494096277
170;2820.9089316987743
180;2443.4565916398715
190;2355.9656652360513
200;2411.992411467116
210;2610.6875
220;2612.314189189189
230;1327.1532783326097
240;1216.342284739983
250;1229.8911851539435
260;1284.8522633744856
270;1218.9089009611366
280;1250.3647591601482
290;1275.6042757417104
300;1270.9860809047411
310;1223.0032271077048
320;1259.51625320787
330;1249.3479508196722
340;1289.6535031847134
350;1207.1051964512042
360;1210.610467439073
370;1256.8510638297873
380;1236.6003210272872
390;1278.2309304274936
400;1190.158908507223
410;1244.7845132743362
420;1248.5762855928601
430;1273.1846405228757
440;1231.8398340248962
450;1168.9081214109926
460;1327.9075975359342
470;1263.276595744681
480;1193.2573029211685
490;1213.390809272062
500;1286.126221844454
510;1180.5694888178914
520;1298.570929725011
530;1242.7073968124234
540;1217.9779029462738
550;1226.1416035101715
560;1239.2577868852459
570;1276.2504340277778
580;1199.7821619399917
590;1225.4809562398702
600;1301.6170858629662
610;1242.1974468085107
620;1206.7430145611963
630;1219.9095456440184
640;1215.9016055990119
650;1243.6884666372073
660;1276.9980103461999
670;1228.7630331753555
680;1198.226377952756
690;1223.3963096670677
700;1215.9211484027496
710;1195.7799145299145
720;1298.306516492357
730;1226.9167367535745
740;1216.1221107719145
750;1191.5485474006116
760;1290.5826391933363
770;1329.9409808811306
780;1162.2039231712301
790;1246.6039685820588
800;1276.5448851774531
810;1255.5639686684074
820;1257.2114480991029
830;1210.1337233597994
840;1094.4262000897263
850;474.6925659472422
860;597.0098209127672
870;881.6869881710646
880;879.8414414414415
890;890.4467897977133
900;890.7642919964819
910;880.4328358208955
920;893.3471986417657
930;880.6821844225605
940;903.7460757156048
950;896.120218579235
960;868.5760208514336
970;831.5769230769231
980;903.184
990;852.323918799647
1000;875.2322357019065
1010;876.4683760683761
1020;875.3876251137398
1030;896.879746835443
1040;872.7730870712401
1050;925.973544973545
1060;901.8034849951597
1070;874.9461077844311
1080;897.9214840379638
1090;863.1761517615176
1100;917.038567493113
1110;861.6621743036837
1120;877.2889492753624
1130;899.0851624231782
1140;864.5293056807935
1150;912.090990990991
1160;882.4856396866841
1170;866.9235447437011
1180;898.7029177718833
1190;889.5935483870968
